"Retention time","Name","Intensity","cell_type"
4.4875,"BPC",0.024309143,"Epidermis"
4.491883333,"BPC",0.024176958,"Epidermis"
4.496266667,"BPC",0.024914922,"Epidermis"
4.50065,"BPC",0.025737338,"Epidermis"
4.505016667,"BPC",0.02488978,"Epidermis"
4.5094,"BPC",0.025148278,"Epidermis"
4.513783333,"BPC",0.024371204,"Epidermis"
4.518166667,"BPC",0.02564467,"Epidermis"
4.522533333,"BPC",0.031437854,"Epidermis"
4.526916667,"BPC",0.063906735,"Epidermis"
4.5313,"BPC",0.08956315,"Epidermis"
4.535683333,"BPC",0.103474975,"Epidermis"
4.54005,"BPC",0.106035379,"Epidermis"
4.544433333,"BPC",0.094005077,"Epidermis"
4.548816667,"BPC",0.093270646,"Epidermis"
4.5532,"BPC",0.086910572,"Epidermis"
4.557566667,"BPC",0.069277061,"Epidermis"
4.56195,"BPC",0.060097532,"Epidermis"
4.566333333,"BPC",0.048186793,"Epidermis"
4.570716667,"BPC",0.036432586,"Epidermis"
4.575083333,"BPC",0.029699005,"Epidermis"
4.579466667,"BPC",0.023968547,"Epidermis"
4.58385,"BPC",0.024092995,"Epidermis"
4.588233333,"BPC",0.025342212,"Epidermis"
4.5926,"BPC",0.024200246,"Epidermis"
4.596983333,"BPC",0.025735629,"Epidermis"
4.601366667,"BPC",0.026795234,"Epidermis"
4.60575,"BPC",0.024401813,"Epidermis"
4.610116667,"BPC",0.024054537,"Epidermis"
4.6145,"BPC",0.028128507,"Epidermis"
4.618883333,"BPC",0.027907737,"Epidermis"
4.623266667,"BPC",0.023465619,"Epidermis"
4.627633333,"BPC",0.025364753,"Epidermis"
4.632016667,"BPC",0.024354724,"Epidermis"
4.6364,"BPC",0.024712423,"Epidermis"
4.640783333,"BPC",0.025371918,"Epidermis"
4.64515,"BPC",0.026519042,"Epidermis"
4.649533333,"BPC",0.026011286,"Epidermis"
4.653916667,"BPC",0.025331343,"Epidermis"
4.6583,"BPC",0.027340071,"Epidermis"
4.662666667,"BPC",0.026232101,"Epidermis"
4.66705,"BPC",0.024107318,"Epidermis"
4.671433333,"BPC",0.026330606,"Epidermis"
4.675816667,"BPC",0.025346247,"Epidermis"
4.680183333,"BPC",0.023478222,"Epidermis"
4.684566667,"BPC",0.024152364,"Epidermis"
4.68895,"BPC",0.024705524,"Epidermis"
4.693333333,"BPC",0.02497674,"Epidermis"
4.6977,"BPC",0.025158204,"Epidermis"
4.702083333,"BPC",0.024724304,"Epidermis"
4.706466667,"BPC",0.026406101,"Epidermis"
4.71085,"BPC",0.027148301,"Epidermis"
4.715216667,"BPC",0.02654058,"Epidermis"
4.7196,"BPC",0.026023159,"Epidermis"
4.723983333,"BPC",0.026143807,"Epidermis"
4.728366667,"BPC",0.024283375,"Epidermis"
4.732733333,"BPC",0.024830856,"Epidermis"
4.737116667,"BPC",0.025786603,"Epidermis"
4.7415,"BPC",0.025258249,"Epidermis"
4.745883333,"BPC",0.024587756,"Epidermis"
4.75025,"BPC",0.024000194,"Epidermis"
4.754633333,"BPC",0.024780777,"Epidermis"
4.759016667,"BPC",0.025052519,"Epidermis"
4.7634,"BPC",0.025307486,"Epidermis"
4.767766667,"BPC",0.024427632,"Epidermis"
4.77215,"BPC",0.03045263,"Epidermis"
4.776533333,"BPC",0.03090241,"Epidermis"
4.780916667,"BPC",0.029444198,"Epidermis"
4.785283333,"BPC",0.02992086,"Epidermis"
4.789666667,"BPC",0.027240244,"Epidermis"
4.79405,"BPC",0.02667493,"Epidermis"
4.798433333,"BPC",0.026948208,"Epidermis"
4.8028,"BPC",0.02475047,"Epidermis"
4.807183333,"BPC",0.02501686,"Epidermis"
4.811566667,"BPC",0.024582062,"Epidermis"
4.81595,"BPC",0.024998553,"Epidermis"
4.820316667,"BPC",0.024708278,"Epidermis"
4.8247,"BPC",0.024178021,"Epidermis"
4.829083333,"BPC",0.026709424,"Epidermis"
4.833466667,"BPC",0.025822562,"Epidermis"
4.837833333,"BPC",0.026626242,"Epidermis"
4.842216667,"BPC",0.025773265,"Epidermis"
4.8466,"BPC",0.024418212,"Epidermis"
4.850983333,"BPC",0.023924492,"Epidermis"
4.85535,"BPC",0.024558565,"Epidermis"
4.859733333,"BPC",0.024495675,"Epidermis"
4.864116667,"BPC",0.055059716,"Epidermis"
4.8685,"BPC",0.105780734,"Epidermis"
4.872866667,"BPC",0.191800096,"Epidermis"
4.87725,"BPC",0.276685814,"Epidermis"
4.881633333,"BPC",0.402580653,"Epidermis"
4.886016667,"BPC",0.439958425,"Epidermis"
4.890383333,"BPC",0.493826931,"Epidermis"
4.894766667,"BPC",0.442602218,"Epidermis"
4.89915,"BPC",0.330626567,"Epidermis"
4.903533333,"BPC",0.356039721,"Epidermis"
4.9079,"BPC",0.295128661,"Epidermis"
4.912283333,"BPC",0.262732174,"Epidermis"
4.916666667,"BPC",0.214568528,"Epidermis"
4.92105,"BPC",0.169453251,"Epidermis"
4.925416667,"BPC",0.126161204,"Epidermis"
4.9298,"BPC",0.098432356,"Epidermis"
4.934183333,"BPC",0.064350498,"Epidermis"
4.938566667,"BPC",0.041725779,"Epidermis"
4.942933333,"BPC",0.0272823,"Epidermis"
4.947316667,"BPC",0.026125106,"Epidermis"
4.9517,"BPC",0.027172787,"Epidermis"
4.956083333,"BPC",0.025778695,"Epidermis"
4.96045,"BPC",0.025122198,"Epidermis"
4.964833333,"BPC",0.027035023,"Epidermis"
4.969216667,"BPC",0.028369177,"Epidermis"
4.9736,"BPC",0.026732587,"Epidermis"
4.977966667,"BPC",0.027004572,"Epidermis"
4.98235,"BPC",0.02636245,"Epidermis"
4.986733333,"BPC",0.02530873,"Epidermis"
4.991116667,"BPC",0.025802674,"Epidermis"
4.995483333,"BPC",0.025196645,"Epidermis"
4.999866667,"BPC",0.025431362,"Epidermis"
5.00425,"BPC",0.025713305,"Epidermis"
5.008633333,"BPC",0.024371024,"Epidermis"
5.013,"BPC",0.024594866,"Epidermis"
5.017383333,"BPC",0.026206201,"Epidermis"
5.021766667,"BPC",0.026886429,"Epidermis"
5.026133333,"BPC",0.025928355,"Epidermis"
5.030516667,"BPC",0.026401563,"Epidermis"
5.0349,"BPC",0.025232614,"Epidermis"
5.039283333,"BPC",0.02603462,"Epidermis"
5.043666667,"BPC",0.026231689,"Epidermis"
5.048033333,"BPC",0.027456969,"Epidermis"
5.052416667,"BPC",0.025866226,"Epidermis"
5.0568,"BPC",0.02615019,"Epidermis"
5.061183333,"BPC",0.025774379,"Epidermis"
5.06555,"BPC",0.026014953,"Epidermis"
5.069933333,"BPC",0.025723822,"Epidermis"
5.074316667,"BPC",0.024885295,"Epidermis"
5.0787,"BPC",0.026827372,"Epidermis"
5.083066667,"BPC",0.026364085,"Epidermis"
5.08745,"BPC",0.026348386,"Epidermis"
5.091833333,"BPC",0.026055973,"Epidermis"
5.096216667,"BPC",0.025935844,"Epidermis"
5.100583333,"BPC",0.024594967,"Epidermis"
5.104966667,"BPC",0.025286769,"Epidermis"
5.10935,"BPC",0.026495241,"Epidermis"
5.113716667,"BPC",0.025816393,"Epidermis"
5.1181,"BPC",0.025066007,"Epidermis"
5.122483333,"BPC",0.025022788,"Epidermis"
5.126866667,"BPC",0.025447105,"Epidermis"
5.131233333,"BPC",0.025439442,"Epidermis"
5.135616667,"BPC",0.025748267,"Epidermis"
5.14,"BPC",0.025000989,"Epidermis"
5.144383333,"BPC",0.026433399,"Epidermis"
5.14875,"BPC",0.026359606,"Epidermis"
5.153133333,"BPC",0.026743314,"Epidermis"
5.157516667,"BPC",0.024373699,"Epidermis"
5.1619,"BPC",0.026542396,"Epidermis"
5.166266667,"BPC",0.026320048,"Epidermis"
5.17065,"BPC",0.025003319,"Epidermis"
5.175033333,"BPC",0.025136728,"Epidermis"
5.179416667,"BPC",0.025487589,"Epidermis"
5.183783333,"BPC",0.025677067,"Epidermis"
5.188166667,"BPC",0.025714268,"Epidermis"
5.19255,"BPC",0.025616466,"Epidermis"
5.196933333,"BPC",0.025317733,"Epidermis"
5.2013,"BPC",0.025707819,"Epidermis"
5.205683333,"BPC",0.026486205,"Epidermis"
5.210066667,"BPC",0.024723463,"Epidermis"
5.21445,"BPC",0.025182688,"Epidermis"
5.218816667,"BPC",0.027424938,"Epidermis"
5.2232,"BPC",0.026465617,"Epidermis"
5.227583333,"BPC",0.024718289,"Epidermis"
5.231966667,"BPC",0.024482097,"Epidermis"
5.236333333,"BPC",0.024672422,"Epidermis"
5.240716667,"BPC",0.026977247,"Epidermis"
5.2451,"BPC",0.025014283,"Epidermis"
5.249483333,"BPC",0.02640157,"Epidermis"
5.25385,"BPC",0.024307713,"Epidermis"
5.258233333,"BPC",0.025091729,"Epidermis"
5.262616667,"BPC",0.024086172,"Epidermis"
5.267,"BPC",0.024535463,"Epidermis"
5.271366667,"BPC",0.025960092,"Epidermis"
5.27575,"BPC",0.026316752,"Epidermis"
5.280133333,"BPC",0.025626592,"Epidermis"
5.284516667,"BPC",0.024997089,"Epidermis"
5.288883333,"BPC",0.027729567,"Epidermis"
5.293266667,"BPC",0.027294794,"Epidermis"
5.29765,"BPC",0.029809408,"Epidermis"
5.302033333,"BPC",0.048188489,"Epidermis"
5.3064,"BPC",0.056336358,"Epidermis"
5.310783333,"BPC",0.053035009,"Epidermis"
5.315166667,"BPC",0.070148774,"Epidermis"
5.31955,"BPC",0.10033334,"Epidermis"
5.323916667,"BPC",0.141314371,"Epidermis"
5.3283,"BPC",0.150104166,"Epidermis"
5.332683333,"BPC",0.163259055,"Epidermis"
5.337066667,"BPC",0.155842108,"Epidermis"
5.341433333,"BPC",0.132269982,"Epidermis"
5.345816667,"BPC",0.119398062,"Epidermis"
5.3502,"BPC",0.110705883,"Epidermis"
5.354583333,"BPC",0.06624839,"Epidermis"
5.35895,"BPC",0.058389372,"Epidermis"
5.363333333,"BPC",0.045611155,"Epidermis"
5.367716667,"BPC",0.079749326,"Epidermis"
5.3721,"BPC",0.114482391,"Epidermis"
5.376466667,"BPC",0.130968796,"Epidermis"
5.38085,"BPC",0.142939614,"Epidermis"
5.385233333,"BPC",0.15528411,"Epidermis"
5.389616667,"BPC",0.14809996,"Epidermis"
5.393983333,"BPC",0.133594478,"Epidermis"
5.398366667,"BPC",0.126677321,"Epidermis"
5.40275,"BPC",0.096808492,"Epidermis"
5.407133333,"BPC",0.077345716,"Epidermis"
5.4115,"BPC",0.057939835,"Epidermis"
5.415883333,"BPC",0.044079707,"Epidermis"
5.420266667,"BPC",0.03333311,"Epidermis"
5.42465,"BPC",0.026508054,"Epidermis"
5.429016667,"BPC",0.025340549,"Epidermis"
5.4334,"BPC",0.026161805,"Epidermis"
5.437783333,"BPC",0.02605584,"Epidermis"
5.442166667,"BPC",0.026200605,"Epidermis"
5.446533333,"BPC",0.027085008,"Epidermis"
5.450916667,"BPC",0.02582706,"Epidermis"
5.4553,"BPC",0.025018936,"Epidermis"
5.459683333,"BPC",0.025447096,"Epidermis"
5.46405,"BPC",0.026365992,"Epidermis"
5.468433333,"BPC",0.026617375,"Epidermis"
5.472816667,"BPC",0.026005876,"Epidermis"
5.4772,"BPC",0.02494432,"Epidermis"
5.481566667,"BPC",0.023733051,"Epidermis"
5.48595,"BPC",0.025621278,"Epidermis"
5.490333333,"BPC",0.026266027,"Epidermis"
5.494716667,"BPC",0.025512364,"Epidermis"
5.499083333,"BPC",0.024607198,"Epidermis"
5.503466667,"BPC",0.025154481,"Epidermis"
5.50785,"BPC",0.025705956,"Epidermis"
5.512233333,"BPC",0.024436055,"Epidermis"
5.5166,"BPC",0.026007311,"Epidermis"
5.520983333,"BPC",0.02716937,"Epidermis"
5.525366667,"BPC",0.02540521,"Epidermis"
5.52975,"BPC",0.026682927,"Epidermis"
5.534116667,"BPC",0.026671538,"Epidermis"
5.5385,"BPC",0.027285649,"Epidermis"
5.542883333,"BPC",0.025757883,"Epidermis"
5.547266667,"BPC",0.027371433,"Epidermis"
5.551633333,"BPC",0.026227177,"Epidermis"
5.556016667,"BPC",0.026749225,"Epidermis"
5.5604,"BPC",0.026930212,"Epidermis"
5.564783333,"BPC",0.024691323,"Epidermis"
5.56915,"BPC",0.025774454,"Epidermis"
5.573533333,"BPC",0.025646502,"Epidermis"
5.577916667,"BPC",0.025303845,"Epidermis"
5.5823,"BPC",0.027276336,"Epidermis"
5.586666667,"BPC",0.026018535,"Epidermis"
5.59105,"BPC",0.026607487,"Epidermis"
5.595433333,"BPC",0.024501225,"Epidermis"
5.599816667,"BPC",0.026316508,"Epidermis"
5.604183333,"BPC",0.024271512,"Epidermis"
5.608566667,"BPC",0.02608562,"Epidermis"
5.61295,"BPC",0.025339508,"Epidermis"
5.617333333,"BPC",0.025715576,"Epidermis"
5.6217,"BPC",0.025439422,"Epidermis"
5.626083333,"BPC",0.026732706,"Epidermis"
5.630466667,"BPC",0.026397451,"Epidermis"
5.63485,"BPC",0.024748401,"Epidermis"
5.639216667,"BPC",0.026328967000000002,"Epidermis"
5.6436,"BPC",0.025791584,"Epidermis"
5.647983333,"BPC",0.026550543,"Epidermis"
5.652366667,"BPC",0.027029281,"Epidermis"
5.656733333,"BPC",0.024690535,"Epidermis"
5.661116667,"BPC",0.024717491,"Epidermis"
5.6655,"BPC",0.025666042,"Epidermis"
5.669883333,"BPC",0.027576905,"Epidermis"
5.67425,"BPC",0.026839758,"Epidermis"
5.678633333,"BPC",0.027615804,"Epidermis"
5.683016667,"BPC",0.026753852,"Epidermis"
5.6874,"BPC",0.024855183,"Epidermis"
5.691766667,"BPC",0.027461037,"Epidermis"
5.69615,"BPC",0.026617188,"Epidermis"
5.700533333,"BPC",0.026612545,"Epidermis"
5.704916667,"BPC",0.02498185,"Epidermis"
5.709283333,"BPC",0.026645718,"Epidermis"
5.713666667,"BPC",0.024316908,"Epidermis"
5.71805,"BPC",0.025481106,"Epidermis"
5.722433333,"BPC",0.024837444,"Epidermis"
5.7268,"BPC",0.026033804,"Epidermis"
5.731183333,"BPC",0.025249127,"Epidermis"
5.735566667,"BPC",0.02545945,"Epidermis"
5.73995,"BPC",0.027693697,"Epidermis"
5.744316667,"BPC",0.026149732,"Epidermis"
5.7487,"BPC",0.026881351,"Epidermis"
5.753083333,"BPC",0.025662853,"Epidermis"
5.757466667,"BPC",0.027183872,"Epidermis"
5.761833333,"BPC",0.023988255,"Epidermis"
5.766216667,"BPC",0.025676292,"Epidermis"
5.7706,"BPC",0.025702894,"Epidermis"
5.774983333,"BPC",0.026304559,"Epidermis"
5.77935,"BPC",0.027474697,"Epidermis"
5.783733333,"BPC",0.026045729,"Epidermis"
5.788116667,"BPC",0.025944373,"Epidermis"
5.7925,"BPC",0.024965895,"Epidermis"
5.796866667,"BPC",0.024944568,"Epidermis"
5.80125,"BPC",0.024312442,"Epidermis"
5.805633333,"BPC",0.025609203,"Epidermis"
5.810016667,"BPC",0.025228514,"Epidermis"
5.814383333,"BPC",0.024787565,"Epidermis"
5.818766667,"BPC",0.024421858,"Epidermis"
5.82315,"BPC",0.023943764,"Epidermis"
5.827533333,"BPC",0.026918298,"Epidermis"
5.8319,"BPC",0.024742053,"Epidermis"
5.836283333,"BPC",0.026494827,"Epidermis"
5.840666667,"BPC",0.024284864,"Epidermis"
5.84505,"BPC",0.023895762,"Epidermis"
5.849416667,"BPC",0.025509043,"Epidermis"
5.8538,"BPC",0.025946766,"Epidermis"
5.858183333,"BPC",0.025572415,"Epidermis"
5.862566667,"BPC",0.026261203,"Epidermis"
5.866933333,"BPC",0.026991743,"Epidermis"
5.871316667,"BPC",0.02681454,"Epidermis"
5.8757,"BPC",0.026516835,"Epidermis"
5.880083333,"BPC",0.02671355,"Epidermis"
5.88445,"BPC",0.027180831,"Epidermis"
5.888833333,"BPC",0.026716114,"Epidermis"
5.893216667,"BPC",0.026548852,"Epidermis"
5.8976,"BPC",0.025719601,"Epidermis"
5.901966667,"BPC",0.025256028,"Epidermis"
5.90635,"BPC",0.027042683,"Epidermis"
5.910733333,"BPC",0.02578762,"Epidermis"
5.915116667,"BPC",0.026614883,"Epidermis"
5.919483333,"BPC",0.026582492,"Epidermis"
5.923866667,"BPC",0.034193343,"Epidermis"
5.92825,"BPC",0.04714838,"Epidermis"
5.932633333,"BPC",0.056370036,"Epidermis"
5.937,"BPC",0.06948187,"Epidermis"
5.941383333,"BPC",0.065022445,"Epidermis"
5.945766667,"BPC",0.064787733,"Epidermis"
5.95015,"BPC",0.059392425,"Epidermis"
5.954516667,"BPC",0.057297516,"Epidermis"
5.9589,"BPC",0.049276845,"Epidermis"
5.963283333,"BPC",0.042205294,"Epidermis"
5.967666667,"BPC",0.043883858,"Epidermis"
5.972033333,"BPC",0.036342809,"Epidermis"
5.976416667,"BPC",0.026919973,"Epidermis"
5.9808,"BPC",0.023896831,"Epidermis"
5.985183333,"BPC",0.025199432,"Epidermis"
5.98955,"BPC",0.023617609,"Epidermis"
5.993933333,"BPC",0.027461233,"Epidermis"
5.998316667,"BPC",0.026076502,"Epidermis"
6.0027,"BPC",0.025164715,"Epidermis"
6.007066667,"BPC",0.026970139,"Epidermis"
6.01145,"BPC",0.025462896,"Epidermis"
6.015833333,"BPC",0.02493191,"Epidermis"
6.020216667,"BPC",0.028247979,"Epidermis"
6.024583333,"BPC",0.025331759,"Epidermis"
6.028966667,"BPC",0.02533831,"Epidermis"
6.03335,"BPC",0.026314778,"Epidermis"
6.037733333,"BPC",0.026048759,"Epidermis"
6.0421,"BPC",0.025216555,"Epidermis"
6.046483333,"BPC",0.026254937,"Epidermis"
6.050866667,"BPC",0.024519433,"Epidermis"
6.05525,"BPC",0.026381317,"Epidermis"
6.059616667,"BPC",0.024833281,"Epidermis"
6.064,"BPC",0.026971766,"Epidermis"
6.068383333,"BPC",0.058382484,"Epidermis"
6.072766667,"BPC",0.109032847,"Epidermis"
6.077133333,"BPC",0.18808503,"Epidermis"
6.081516667,"BPC",0.318889976,"Epidermis"
6.0859,"BPC",0.456629906,"Epidermis"
6.090283333,"BPC",0.520128196,"Epidermis"
6.09465,"BPC",0.637611632,"Epidermis"
6.099033333,"BPC",0.648739361,"Epidermis"
6.103416667,"BPC",0.877647379,"Epidermis"
6.1078,"BPC",0.772791701,"Epidermis"
6.112166667,"BPC",0.679447643,"Epidermis"
6.11655,"BPC",1,"Epidermis"
6.120933333,"BPC",0.813333997,"Epidermis"
6.125316667,"BPC",0.609368281,"Epidermis"
6.129683333,"BPC",0.664991498,"Epidermis"
6.134066667,"BPC",0.592188896,"Epidermis"
6.13845,"BPC",0.684527086,"Epidermis"
6.142833333,"BPC",0.663372169,"Epidermis"
6.1472,"BPC",0.744711985,"Epidermis"
6.151583333,"BPC",0.72702020999999994,"Epidermis"
6.155966667,"BPC",0.639284097,"Epidermis"
6.16035,"BPC",0.670892946,"Epidermis"
6.164716667,"BPC",0.645998523,"Epidermis"
6.1691,"BPC",0.614996223,"Epidermis"
6.173483333,"BPC",0.537744952,"Epidermis"
6.177866667,"BPC",0.452488368,"Epidermis"
6.182233333,"BPC",0.325792007,"Epidermis"
6.186616667,"BPC",0.292196592,"Epidermis"
6.191,"BPC",0.222089033,"Epidermis"
6.195383333,"BPC",0.188898479,"Epidermis"
6.19975,"BPC",0.137652713,"Epidermis"
6.204133333,"BPC",0.096386812,"Epidermis"
6.208516667,"BPC",0.080353796,"Epidermis"
6.2129,"BPC",0.072336356,"Epidermis"
6.217266667,"BPC",0.059352991,"Epidermis"
6.22165,"BPC",0.056553143,"Epidermis"
6.226033333,"BPC",0.053760302,"Epidermis"
6.230416667,"BPC",0.044436521,"Epidermis"
6.234783333,"BPC",0.043292672,"Epidermis"
6.239166667,"BPC",0.043500998,"Epidermis"
6.24355,"BPC",0.038393541,"Epidermis"
6.247933333,"BPC",0.03652256,"Epidermis"
6.2523,"BPC",0.036809597,"Epidermis"
6.256683333,"BPC",0.035752555,"Epidermis"
6.261066667,"BPC",0.037357725,"Epidermis"
6.26545,"BPC",0.032280403,"Epidermis"
6.269816667,"BPC",0.030692338,"Epidermis"
6.2742000000000004,"BPC",0.029770438,"Epidermis"
6.278583333,"BPC",0.032826074,"Epidermis"
6.282966667,"BPC",0.030172046,"Epidermis"
6.287333333,"BPC",0.032623772,"Epidermis"
6.291716667,"BPC",0.026342665,"Epidermis"
6.2961,"BPC",0.022669583,"Epidermis"
6.300483333,"BPC",0.028033209,"Epidermis"
6.30485,"BPC",0.023903541,"Epidermis"
6.309233333,"BPC",0.025452499,"Epidermis"
6.313616667,"BPC",0.024893601,"Epidermis"
6.318,"BPC",0.027546404,"Epidermis"
6.322366667,"BPC",0.024276003,"Epidermis"
6.32675,"BPC",0.026122107,"Epidermis"
6.331133333,"BPC",0.024858009,"Epidermis"
6.335516667,"BPC",0.025596631,"Epidermis"
6.339883333,"BPC",0.026027962,"Epidermis"
6.344266667,"BPC",0.025198509,"Epidermis"
6.34865,"BPC",0.02472008,"Epidermis"
6.353033333,"BPC",0.025625308,"Epidermis"
6.3574,"BPC",0.025741023,"Epidermis"
6.361783333,"BPC",0.026658088,"Epidermis"
6.366166667,"BPC",0.024910847,"Epidermis"
6.37055,"BPC",0.024138844,"Epidermis"
6.374916667,"BPC",0.024145414,"Epidermis"
6.3793,"BPC",0.023693472,"Epidermis"
6.383683333,"BPC",0.024356597,"Epidermis"
6.388066667,"BPC",0.025718505,"Epidermis"
6.392433333,"BPC",0.02613859,"Epidermis"
6.396816667,"BPC",0.025765834,"Epidermis"
6.4012,"BPC",0.023928357,"Epidermis"
6.405583333,"BPC",0.024562061,"Epidermis"
6.40995,"BPC",0.025423761,"Epidermis"
6.414333333,"BPC",0.025895283,"Epidermis"
6.418716667,"BPC",0.02404479,"Epidermis"
6.4231,"BPC",0.026562514,"Epidermis"
6.427466667,"BPC",0.025090286,"Epidermis"
6.43185,"BPC",0.025755612,"Epidermis"
6.436233333,"BPC",0.023933491,"Epidermis"
6.440616667,"BPC",0.024131797,"Epidermis"
6.444983333,"BPC",0.02355488,"Epidermis"
6.449366667,"BPC",0.025617431,"Epidermis"
6.45375,"BPC",0.024795709,"Epidermis"
6.458133333,"BPC",0.024758653,"Epidermis"
6.4625,"BPC",0.024572899,"Epidermis"
6.466883333,"BPC",0.024624983,"Epidermis"
6.471266667,"BPC",0.024743834,"Epidermis"
6.47565,"BPC",0.027933358,"Epidermis"
6.480016667,"BPC",0.024079761,"Epidermis"
6.4844,"BPC",0.023611105,"Epidermis"
6.488783333,"BPC",0.026949142,"Epidermis"
6.493166667,"BPC",0.025594987,"Epidermis"
6.497533333,"BPC",0.025289647,"Epidermis"
6.501916667,"BPC",0.025380615,"Epidermis"
2.001616667,"BPC",0.017458261,"Idioblast"
2.006,"BPC",0.017930359,"Idioblast"
2.010783333,"BPC",0.018501141,"Idioblast"
2.01515,"BPC",0.017903895,"Idioblast"
2.019533333,"BPC",0.017584139,"Idioblast"
2.023916667,"BPC",0.018037985,"Idioblast"
2.0283,"BPC",0.0178563,"Idioblast"
2.032666667,"BPC",0.01781127,"Idioblast"
2.03705,"BPC",0.017172213,"Idioblast"
2.041433333,"BPC",0.018465776,"Idioblast"
2.045816667,"BPC",0.017438965,"Idioblast"
2.050183333,"BPC",0.018125075,"Idioblast"
2.054566667,"BPC",0.018174875,"Idioblast"
2.05895,"BPC",0.018228202,"Idioblast"
2.063333333,"BPC",0.018360144,"Idioblast"
2.0677,"BPC",0.017799507,"Idioblast"
2.072083333,"BPC",0.017900488,"Idioblast"
2.076466667,"BPC",0.017396346,"Idioblast"
2.08085,"BPC",0.017751308,"Idioblast"
2.085216667,"BPC",0.01743593,"Idioblast"
2.0896,"BPC",0.019004612,"Idioblast"
2.094383333,"BPC",0.016317112,"Idioblast"
2.098766667,"BPC",0.017262776,"Idioblast"
2.103133333,"BPC",0.01802647,"Idioblast"
2.107516667,"BPC",0.018767495,"Idioblast"
2.1119,"BPC",0.017800418,"Idioblast"
2.116283333,"BPC",0.017773143,"Idioblast"
2.12065,"BPC",0.018624027,"Idioblast"
2.125033333,"BPC",0.018329912,"Idioblast"
2.129416667,"BPC",0.018651648,"Idioblast"
2.1338,"BPC",0.017617472,"Idioblast"
2.138166667,"BPC",0.017564865,"Idioblast"
2.14255,"BPC",0.01740805,"Idioblast"
2.1469333330000002,"BPC",0.017983154,"Idioblast"
2.151316667,"BPC",0.018788223,"Idioblast"
2.155683333,"BPC",0.019361918,"Idioblast"
2.160066667,"BPC",0.018157279,"Idioblast"
2.16445,"BPC",0.017319058,"Idioblast"
2.168833333,"BPC",0.016853502,"Idioblast"
2.1732,"BPC",0.017659904,"Idioblast"
2.177983333,"BPC",0.018138537,"Idioblast"
2.18235,"BPC",0.016990143,"Idioblast"
2.186733333,"BPC",0.017618433,"Idioblast"
2.191116667,"BPC",0.018124596,"Idioblast"
2.1955,"BPC",0.018210822,"Idioblast"
2.199866667,"BPC",0.018455451,"Idioblast"
2.20425,"BPC",0.017740658,"Idioblast"
2.208633333,"BPC",0.018357191,"Idioblast"
2.213016667,"BPC",0.018340669,"Idioblast"
2.217383333,"BPC",0.018552142,"Idioblast"
2.221766667,"BPC",0.018191994,"Idioblast"
2.22615,"BPC",0.018030287,"Idioblast"
2.230533333,"BPC",0.016918902,"Idioblast"
2.2349,"BPC",0.017790385,"Idioblast"
2.239283333,"BPC",0.018374106,"Idioblast"
2.243666667,"BPC",0.018756988,"Idioblast"
2.24805,"BPC",0.017735762,"Idioblast"
2.252416667,"BPC",0.0177724,"Idioblast"
2.2568,"BPC",0.017579672,"Idioblast"
2.261566667,"BPC",0.018376076,"Idioblast"
2.26595,"BPC",0.018764817,"Idioblast"
2.270333333,"BPC",0.017716402,"Idioblast"
2.2747,"BPC",0.017810781,"Idioblast"
2.279083333,"BPC",0.017518432,"Idioblast"
2.283466667,"BPC",0.017543541,"Idioblast"
2.28785,"BPC",0.018139757,"Idioblast"
2.292216667,"BPC",0.018962991,"Idioblast"
2.2966,"BPC",0.018446293,"Idioblast"
2.300983333,"BPC",0.018416579,"Idioblast"
2.305366667,"BPC",0.017138934,"Idioblast"
2.309733333,"BPC",0.018547735,"Idioblast"
2.314116667,"BPC",0.018209824,"Idioblast"
2.3185,"BPC",0.019014459,"Idioblast"
2.322883333,"BPC",0.019435994,"Idioblast"
2.32725,"BPC",0.018627548,"Idioblast"
2.331633333,"BPC",0.018114217,"Idioblast"
2.336016667,"BPC",0.017844789,"Idioblast"
2.3404,"BPC",0.020131959,"Idioblast"
2.345166667,"BPC",0.021057467,"Idioblast"
2.34955,"BPC",0.024856713,"Idioblast"
2.353933333,"BPC",0.027026864,"Idioblast"
2.3583,"BPC",0.032511733,"Idioblast"
2.362683333,"BPC",0.033638638,"Idioblast"
2.367066667,"BPC",0.034564051,"Idioblast"
2.37145,"BPC",0.03025862,"Idioblast"
2.375816667,"BPC",0.024767364,"Idioblast"
2.3802,"BPC",0.020323248,"Idioblast"
2.384583333,"BPC",0.018293369,"Idioblast"
2.388966667,"BPC",0.018660922,"Idioblast"
2.393333333,"BPC",0.017911028,"Idioblast"
2.397716667,"BPC",0.01926123,"Idioblast"
2.4021,"BPC",0.019163327,"Idioblast"
2.406483333,"BPC",0.018232964,"Idioblast"
2.41085,"BPC",0.018231929,"Idioblast"
2.415233333,"BPC",0.018379002,"Idioblast"
2.419616667,"BPC",0.01905683,"Idioblast"
2.424,"BPC",0.018221378,"Idioblast"
2.428766667,"BPC",0.018417799,"Idioblast"
2.43315,"BPC",0.019226017,"Idioblast"
2.437516667,"BPC",0.019373538,"Idioblast"
2.4419,"BPC",0.019657063,"Idioblast"
2.446283333,"BPC",0.018336574,"Idioblast"
2.450666667,"BPC",0.019700957,"Idioblast"
2.455033333,"BPC",0.019731687,"Idioblast"
2.459416667,"BPC",0.019916006,"Idioblast"
